ID,title,year,genre,rating
4204,The Prince of Central Park,1977,Drama,6.7
4204,The Prince of Central Park,1977,Family,6.7
4205,Dragon Inn,1967,Action,7.5
4205,Dragon Inn,1967,Adventure,7.5
4206,Dry Cleaning,1997,Drama,6.8
4207,Slashers,2001,Comedy,5.4
4207,Slashers,2001,Horror,5.4
4208,Colonel Redl,1985,Biography,7.5
4208,Colonel Redl,1985,Drama,7.5
4208,Colonel Redl,1985,History,7.5
4209,Time of Favor,2000,Drama,6.7
4210,War of the Shaolin Temple,1980,Action,6.2
4210,War of the Shaolin Temple,1980,Adventure,6.2
4210,War of the Shaolin Temple,1980,War,6.2
4211,George Carlin: Carlin on Campus,1984,Comedy,8.1
4211,George Carlin: Carlin on Campus,1984,Documentary,8.1
4212,The Ogre,1996,Drama,6.9
4213,A Kid in Aladdin's Palace,1997,Adventure,5.2
4213,A Kid in Aladdin's Palace,1997,Family,5.2
4214,Twin Peaks: Fire Walk with Me,1992,Drama,7.3
4214,Twin Peaks: Fire Walk with Me,1992,Horror,7.3
4214,Twin Peaks: Fire Walk with Me,1992,Mystery,7.3
4214,Twin Peaks: Fire Walk with Me,1992,Thriller,7.3
4215,The Backlot Murders,2002,Comedy,3.9
4215,The Backlot Murders,2002,Horror,3.9
4216,2009: Lost Memories,2002,Action,6.1
4216,2009: Lost Memories,2002,Drama,6.1
4216,2009: Lost Memories,2002,Sci-Fi,6.1
4216,2009: Lost Memories,2002,Thriller,6.1
4217,Michael Jackson: Number Ones,2003,Documentary,8.7
4217,Michael Jackson: Number Ones,2003,Music,8.7
4218,The McKenzie Break,1970,Action,6.5
4218,The McKenzie Break,1970,Drama,6.5
4218,The McKenzie Break,1970,War,6.5
4219,Beavis and Butt-Head Do America,1996,Adventure,6.8
4219,Beavis and Butt-Head Do America,1996,Animation,6.8
4219,Beavis and Butt-Head Do America,1996,Comedy,6.8
4219,Beavis and Butt-Head Do America,1996,Crime,6.8
4219,Beavis and Butt-Head Do America,1996,Music,6.8
4220,The Magical Legend of the Leprechauns,1999,Adventure,7.1
4220,The Magical Legend of the Leprechauns,1999,Comedy,7.1
4220,The Magical Legend of the Leprechauns,1999,Family,7.1
4220,The Magical Legend of the Leprechauns,1999,Fantasy,7.1
4220,The Magical Legend of the Leprechauns,1999,Romance,7.1
4221,Sunset Story,2003,Documentary,7.5
4222,The Quest for the True Cross,2003,Documentary,
4222,The Quest for the True Cross,2003,History,
4223,2 Seconds,1998,Comedy,6.5
4223,2 Seconds,1998,Drama,6.5
4223,2 Seconds,1998,Romance,6.5
4224,Vaada,2005,Crime,5.6
4224,Vaada,2005,Drama,5.6
4224,Vaada,2005,Mystery,5.6
4224,Vaada,2005,Thriller,5.6
4225,Sakura Wars: The Movie,2001,Action,5.5
4225,Sakura Wars: The Movie,2001,Adventure,5.5
4225,Sakura Wars: The Movie,2001,Animation,5.5
4225,Sakura Wars: The Movie,2001,Sci-Fi,5.5
4226,Urusei Yatsura 3: Remember My Love,1985,Animation,6.6
4226,Urusei Yatsura 3: Remember My Love,1985,Comedy,6.6
4226,Urusei Yatsura 3: Remember My Love,1985,Romance,6.6
4226,Urusei Yatsura 3: Remember My Love,1985,Sci-Fi,6.6
4227,Breast Men,1997,Comedy,5.8
4227,Breast Men,1997,Drama,5.8
4228,The Doobie Brothers: Rockin' Down the Highway - The Wildlife Concert,1996,Music,8
4229,Legend of Lemnear,1989,Adventure,5.3
4229,Legend of Lemnear,1989,Animation,5.3
4229,Legend of Lemnear,1989,Fantasy,5.3
4230,The Absent Minded Professor,1961,Comedy,6.8
4230,The Absent Minded Professor,1961,Family,6.8
4230,The Absent Minded Professor,1961,Sci-Fi,6.8
4230,The Absent Minded Professor,1961,Sport,6.8
4231,Neil Young in Berlin,1983,Documentary,8
4231,Neil Young in Berlin,1983,Music,8
4232,Youth of the Beast,1963,Action,7.4
4232,Youth of the Beast,1963,Crime,7.4
4232,Youth of the Beast,1963,Mystery,7.4
4233,Balto: Wolf Quest,2002,Adventure,6.1
4233,Balto: Wolf Quest,2002,Animation,6.1
4233,Balto: Wolf Quest,2002,Family,6.1
4233,Balto: Wolf Quest,2002,Fantasy,6.1
4234,Guns N' Roses: Use Your Illusion I,1992,Documentary,8.5
4234,Guns N' Roses: Use Your Illusion I,1992,Music,8.5
4235,Baadshah,1999,Action,6.9
4235,Baadshah,1999,Comedy,6.9
4235,Baadshah,1999,Crime,6.9
4235,Baadshah,1999,Romance,6.9
4235,Baadshah,1999,Thriller,6.9
4236,Macross Plus,1994,Adventure,7.9
4236,Macross Plus,1994,Animation,7.9
4236,Macross Plus,1994,Drama,7.9
4236,Macross Plus,1994,Music,7.9
4236,Macross Plus,1994,Sci-Fi,7.9
4237,Berkeley in the Sixties,1990,Documentary,7.5
4237,Berkeley in the Sixties,1990,History,7.5
4238,Chasing Destiny,2001,Comedy,5.4
4238,Chasing Destiny,2001,Drama,5.4
4238,Chasing Destiny,2001,Music,5.4
4238,Chasing Destiny,2001,Romance,5.4
4239,The Raven in the Foregate,1996,Crime,8.1
4239,The Raven in the Foregate,1996,Drama,8.1
4239,The Raven in the Foregate,1996,History,8.1
4239,The Raven in the Foregate,1996,Mystery,8.1
4240,Street Fighter II: The Animated Movie,1994,Action,7.2
4240,Street Fighter II: The Animated Movie,1994,Adventure,7.2
4240,Street Fighter II: The Animated Movie,1994,Animation,7.2
4240,Street Fighter II: The Animated Movie,1994,Fantasy,7.2
4240,Street Fighter II: The Animated Movie,1994,Sci-Fi,7.2
4241,Ancient Egyptians,2003,Drama,8
4242,Return to Paradise,1998,Drama,6.9
4242,Return to Paradise,1998,Romance,6.9
4242,Return to Paradise,1998,Thriller,6.9
4243,The World of Narue,2003,Animation,7.2
4243,The World of Narue,2003,Comedy,7.2
4243,The World of Narue,2003,Romance,7.2
4243,The World of Narue,2003,Sci-Fi,7.2
4244,Hardware Wars,1978,Action,6.9
4244,Hardware Wars,1978,Comedy,6.9
4244,Hardware Wars,1978,Sci-Fi,6.9
4244,Hardware Wars,1978,Short,6.9
4246,Amar Akbar Anthony,1977,Action,7.5
4246,Amar Akbar Anthony,1977,Comedy,7.5
4246,Amar Akbar Anthony,1977,Drama,7.5
4246,Amar Akbar Anthony,1977,Music,7.5
4247,Lynyrd Skynyrd: Lyve from Steel Town,1997,Music,8.3
4248,Degree of Guilt,1995,Drama,6.1
4248,Degree of Guilt,1995,Mystery,6.1
4249,National Lampoon's Senior Trip,1995,Adventure,5.7
4249,National Lampoon's Senior Trip,1995,Comedy,5.7
4251,Arena: An Absurd Notion,1985,Musical,7.2
4251,Arena: An Absurd Notion,1985,Sci-Fi,7.2
4252,Wild Things 2,2004,Crime,4.5
4252,Wild Things 2,2004,Drama,4.5
4252,Wild Things 2,2004,Mystery,4.5
4252,Wild Things 2,2004,Thriller,4.5
4253,Unforgivable Blackness: The Rise and Fall of Jack Johnson,2004,Biography,8.3
4253,Unforgivable Blackness: The Rise and Fall of Jack Johnson,2004,Documentary,8.3
4253,Unforgivable Blackness: The Rise and Fall of Jack Johnson,2004,Sport,8.3
4254,Such a Long Journey,1998,Drama,7.1
4255,Battle of the X-Planes,2003,Documentary,8.3
4256,Batman & Mr. Freeze: SubZero,1998,Action,7.2
4256,Batman & Mr. Freeze: SubZero,1998,Animation,7.2
4256,Batman & Mr. Freeze: SubZero,1998,Crime,7.2
4256,Batman & Mr. Freeze: SubZero,1998,Drama,7.2
4256,Batman & Mr. Freeze: SubZero,1998,Sci-Fi,7.2
4256,Batman & Mr. Freeze: SubZero,1998,Thriller,7.2
4257,Restless Souls,1998,Horror,4.2
4258,Return to Snowy River,1988,Adventure,6.6
4258,Return to Snowy River,1988,Drama,6.6
4258,Return to Snowy River,1988,Western,6.6
4259,Dancers in Mourning: Part 2,1990,Adventure,7.5
4259,Dancers in Mourning: Part 2,1990,Crime,7.5
4259,Dancers in Mourning: Part 2,1990,Drama,7.5
4259,Dancers in Mourning: Part 2,1990,Mystery,7.5
4260,Scary Godparents,2002,Adventure,7.8
4260,Scary Godparents,2002,Animation,7.8
4260,Scary Godparents,2002,Comedy,7.8
4260,Scary Godparents,2002,Family,7.8
4260,Scary Godparents,2002,Fantasy,7.8
4261,The Magic School Bus,1994,Adventure,7.8
4261,The Magic School Bus,1994,Animation,7.8
4261,The Magic School Bus,1994,Comedy,7.8
4261,The Magic School Bus,1994,Family,7.8
4261,The Magic School Bus,1994,Fantasy,7.8
4261,The Magic School Bus,1994,Sci-Fi,7.8
4262,Dirty Filthy Love,2004,Drama,7.2
4262,Dirty Filthy Love,2004,Romance,7.2
4263,The Curse of the Komodo,2004,Adventure,2.9
4263,The Curse of the Komodo,2004,Horror,2.9
4263,The Curse of the Komodo,2004,Sci-Fi,2.9
4264,MTV Unplugged: Ballads,2000,Music,4
4264,MTV Unplugged: Ballads,2000,Short,4
4265,Lola and Billy the Kid,1999,Drama,6.7
4265,Lola and Billy the Kid,1999,Romance,6.7
4266,The Buried Secret of M. Night Shyamalan,2004,Documentary,4.9
4267,Michael W. Smith - Live in Concert: A 20 Year Celebration,2004,Music,
4268,Thralls,2005,Horror,3.9
4269,America's Most Haunted Inns,2004,Documentary,4.2
4270,The Fifth Element,1997,Action,7.7
4270,The Fifth Element,1997,Adventure,7.7
4270,The Fifth Element,1997,Sci-Fi,7.7
4271,Hades Project Zeorymer,1988,Action,6.2
4271,Hades Project Zeorymer,1988,Animation,6.2
4271,Hades Project Zeorymer,1988,Romance,6.2
4272,Star Wars: Episode I - The Phantom Menace,1999,Action,6.5
4272,Star Wars: Episode I - The Phantom Menace,1999,Adventure,6.5
4272,Star Wars: Episode I - The Phantom Menace,1999,Fantasy,6.5
4272,Star Wars: Episode I - The Phantom Menace,1999,Sci-Fi,6.5
4273,Moon 44,1990,Action,5.1
4273,Moon 44,1990,Sci-Fi,5.1
4273,Moon 44,1990,Thriller,5.1
4274,Lynyrd Skynyrd Lyve: The Vicious Cycle Tour,2003,Music,8.4
4275,Silent Mobius - Case: Titanic,1998,Adventure,
4276,Babel II: Perfect Collection,1992,Action,6.4
4276,Babel II: Perfect Collection,1992,Animation,6.4
4277,Wild Australia: The Edge,1996,Adventure,7.1
4277,Wild Australia: The Edge,1996,Short,7.1
4278,Sometimes in April,2005,Drama,7.8
4278,Sometimes in April,2005,History,7.8
4278,Sometimes in April,2005,War,7.8
4279,Friends Gag Reel: Season 9,2005,Comedy,8.7
4279,Friends Gag Reel: Season 9,2005,Short,8.7
4280,We'll Meet Again,1982,Drama,7.2
4280,We'll Meet Again,1982,History,7.2
4280,We'll Meet Again,1982,Romance,7.2
4280,We'll Meet Again,1982,War,7.2
4281,Wishmaster 4: The Prophecy Fulfilled,2002,Fantasy,4
4281,Wishmaster 4: The Prophecy Fulfilled,2002,Horror,4
4281,Wishmaster 4: The Prophecy Fulfilled,2002,Romance,4
4282,The Animatrix,2003,Action,7.4
4282,The Animatrix,2003,Adventure,7.4
4282,The Animatrix,2003,Animation,7.4
4282,The Animatrix,2003,Sci-Fi,7.4
4283,Tell Them Who You Are,2004,Biography,7
4283,Tell Them Who You Are,2004,Documentary,7
4284,The Story of Marie and Julien,2003,Drama,6.9
4284,The Story of Marie and Julien,2003,Fantasy,6.9
4284,The Story of Marie and Julien,2003,Mystery,6.9
4284,The Story of Marie and Julien,2003,Romance,6.9
4285,The Dentist 2,1998,Horror,4.7
4285,The Dentist 2,1998,Thriller,4.7
4286,"Dusty Springfield, Anthony Newley, Samantha Eggar, Richard Attenborough, Stanley Myron Handelman, Leslie Bricusse, Lou Holtz",1968,Comedy,
4286,"Dusty Springfield, Anthony Newley, Samantha Eggar, Richard Attenborough, Stanley Myron Handelman, Leslie Bricusse, Lou Holtz",1968,Family,
4286,"Dusty Springfield, Anthony Newley, Samantha Eggar, Richard Attenborough, Stanley Myron Handelman, Leslie Bricusse, Lou Holtz",1968,Music,
4286,"Dusty Springfield, Anthony Newley, Samantha Eggar, Richard Attenborough, Stanley Myron Handelman, Leslie Bricusse, Lou Holtz",1968,Talk-Show,
4287,Spider-Man Cartoon Maker,1995,Family,7.3
4287,Spider-Man Cartoon Maker,1995,Sci-Fi,7.3
4288,VeggieTales: Minnesota Cuke and the Search for Samson's Hairbrush,2005,Animation,7.1
4288,VeggieTales: Minnesota Cuke and the Search for Samson's Hairbrush,2005,Family,7.1
4288,VeggieTales: Minnesota Cuke and the Search for Samson's Hairbrush,2005,Short,7.1
4289,Tenchi Muyo!,1992,Adventure,7.7
4289,Tenchi Muyo!,1992,Animation,7.7
4289,Tenchi Muyo!,1992,Comedy,7.7
4289,Tenchi Muyo!,1992,Fantasy,7.7
4289,Tenchi Muyo!,1992,Romance,7.7
4289,Tenchi Muyo!,1992,Sci-Fi,7.7
4290,Remembrance of the Daleks: Part Three,1988,Adventure,8.6
4290,Remembrance of the Daleks: Part Three,1988,Drama,8.6
4290,Remembrance of the Daleks: Part Three,1988,Family,8.6
4290,Remembrance of the Daleks: Part Three,1988,Sci-Fi,8.6
4292,Working with Orson Welles,1993,Documentary,6.5
4293,Comedy Club Superstars,1996,Documentary,4.8
4294,It Happened Here,1964,Drama,6.7
4294,It Happened Here,1964,Sci-Fi,6.7
4294,It Happened Here,1964,War,6.7
4295,Knight Moves: 'Knight Rider' Season 1 DVD,2004,Documentary,8
4295,Knight Moves: 'Knight Rider' Season 1 DVD,2004,Short,8
4296,The Hillz,2004,Crime,2.8
4296,The Hillz,2004,Drama,2.8
4297,Common Ground,2000,Drama,7.3
4298,Bloodsport: The Dark Kumite,1999,Action,3
4298,Bloodsport: The Dark Kumite,1999,Romance,3
4299,Melissa Etheridge: Live... and Alone,2002,Documentary,6.6
4299,Melissa Etheridge: Live... and Alone,2002,Music,6.6
4300,Saturday Night Live: The Best of Will Ferrell,2002,Comedy,7.9
4300,Saturday Night Live: The Best of Will Ferrell,2002,Documentary,7.9
4301,American Legends,2001,Animation,7.4
4301,American Legends,2001,Family,7.4
4301,American Legends,2001,Fantasy,7.4
4302,Dangerous Living: Coming Out in the Developing World,2003,Documentary,7.2
4303,First Strike,1996,Action,6.6
4303,First Strike,1996,Adventure,6.6
4303,First Strike,1996,Comedy,6.6
4303,First Strike,1996,Crime,6.6
4303,First Strike,1996,Drama,6.6
4303,First Strike,1996,Thriller,6.6
4304,The Last Don,1997,Crime,7.2
4304,The Last Don,1997,Drama,7.2
4305,Better Than Chocolate,1999,Comedy,6.1
4305,Better Than Chocolate,1999,Drama,6.1
4305,Better Than Chocolate,1999,Romance,6.1
4306,Lizzie McGuire Box Set: Volume One - Bonus Material,2004,Family,
4306,Lizzie McGuire Box Set: Volume One - Bonus Material,2004,Short,
4307,"Aloha, Scooby-Doo!",2005,Adventure,6.4
4307,"Aloha, Scooby-Doo!",2005,Animation,6.4
4307,"Aloha, Scooby-Doo!",2005,Comedy,6.4
4307,"Aloha, Scooby-Doo!",2005,Family,6.4
4307,"Aloha, Scooby-Doo!",2005,Mystery,6.4
4308,Into Thin Air: Death on Everest,1997,Adventure,5.7
4308,Into Thin Air: Death on Everest,1997,Biography,5.7
4308,Into Thin Air: Death on Everest,1997,Drama,5.7
4309,David Bowie: A Reality Tour,2004,Documentary,8.2
4309,David Bowie: A Reality Tour,2004,Music,8.2
4310,Rub & Tug,2002,Comedy,4.8
4311,"Elmo's World: Elmo Has Two! Hands, Ears & Feet",2004,Family,5.2
4312,Murder on a Sunday Morning,2001,Crime,8
4312,Murder on a Sunday Morning,2001,Documentary,8
4313,Saturday Night Live: The Best of Adam Sandler,1999,Comedy,7
4313,Saturday Night Live: The Best of Adam Sandler,1999,Documentary,7
4314,A Panther in Africa,2004,Documentary,8.3
4315,The Big O,1999,Action,7.6
4315,The Big O,1999,Adventure,7.6
4315,The Big O,1999,Animation,7.6
4315,The Big O,1999,Mystery,7.6
4315,The Big O,1999,Sci-Fi,7.6
4316,The Tale of the Frog Prince,1982,Adventure,7.6
4316,The Tale of the Frog Prince,1982,Comedy,7.6
4316,The Tale of the Frog Prince,1982,Family,7.6
4316,The Tale of the Frog Prince,1982,Fantasy,7.6
4317,The Girl in the Café,2005,Drama,7.5
4317,The Girl in the Café,2005,Romance,7.5
4318,"Oh, God! You Devil",1984,Comedy,5.4
4318,"Oh, God! You Devil",1984,Fantasy,5.4
4319,Iron Chef America: The Series,2004,Game-Show,7.1
4319,Iron Chef America: The Series,2004,Reality-TV,7.1
4320,Dizzy Doctors,1937,Comedy,
4321,Ninja Scroll,1993,Action,7.9
4321,Ninja Scroll,1993,Adventure,7.9
4321,Ninja Scroll,1993,Animation,7.9
4321,Ninja Scroll,1993,Fantasy,7.9
4321,Ninja Scroll,1993,Thriller,7.9
4322,Two Brothers,2004,Adventure,7
4322,Two Brothers,2004,Drama,7
4322,Two Brothers,2004,Family,7
4323,Sharaabi,1984,Comedy,7.4
4323,Sharaabi,1984,Drama,7.4
4323,Sharaabi,1984,Romance,7.4
4324,All My Loved Ones,1999,Drama,7.3
4324,All My Loved Ones,1999,War,7.3
4325,Lamb of God: Killadelphia,2005,Music,8.8
4326,The Shell Seekers,1989,Drama,6.6
4327,Queen Live at Wembley '86,1986,Documentary,9.1
4327,Queen Live at Wembley '86,1986,Music,9.1
4328,Key West: City of Colors,2004,Biography,7.2
4328,Key West: City of Colors,2004,Documentary,7.2
4328,Key West: City of Colors,2004,History,7.2
4329,The Legend of Zorro,2005,Action,6
4329,The Legend of Zorro,2005,Adventure,6
4329,The Legend of Zorro,2005,Romance,6
4329,The Legend of Zorro,2005,Thriller,6
4329,The Legend of Zorro,2005,Western,6
4330,Metropolis,1927,Drama,8.3
4330,Metropolis,1927,Sci-Fi,8.3
4331,Tom and Jerry's Greatest Chases,2000,Animation,7.9
4331,Tom and Jerry's Greatest Chases,2000,Comedy,7.9
4331,Tom and Jerry's Greatest Chases,2000,Family,7.9
4333,"Institute Benjamenta, or This Dream That One Calls Human Life",1995,Drama,7.1
4334,Roseanna's Grave,1997,Comedy,7.2
4334,Roseanna's Grave,1997,Drama,7.2
4334,Roseanna's Grave,1997,Romance,7.2
4335,The Best O' Bundy: Married with Children's 200th Episode Celebration,1995,Comedy,7.9
4335,The Best O' Bundy: Married with Children's 200th Episode Celebration,1995,Short,7.9
4336,Chris Rock: Never Scared,2004,Comedy,8
4336,Chris Rock: Never Scared,2004,Documentary,8
4337,Lady Audley's Secret,2000,Drama,6
4338,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,Comedy,6.6
4338,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,Drama,6.6
4339,The Backyard,2002,Documentary,6.6
4340,The Pilgrim of Hate,1998,Crime,7.8
4340,The Pilgrim of Hate,1998,Drama,7.8
4340,The Pilgrim of Hate,1998,History,7.8
4340,The Pilgrim of Hate,1998,Mystery,7.8
4341,The Nameless,1999,Drama,5.9
4341,The Nameless,1999,Horror,5.9
4341,The Nameless,1999,Mystery,5.9
4341,The Nameless,1999,Thriller,5.9
4342,Gas Food Lodging,1992,Drama,6.6
4342,Gas Food Lodging,1992,Romance,6.6
4343,Oliver!,1968,Drama,7.4
4343,Oliver!,1968,Family,7.4
4343,Oliver!,1968,Musical,7.4
4344,Ultimate Guide: Dolphins,2001,Documentary,6.8
4345,Clint Eastwood: Director,1982,Documentary,7.7
4346,Terror in a Texas Town,1958,Drama,6.8
4346,Terror in a Texas Town,1958,Western,6.8
4347,Andrew Dice Clay: No Apologies,1993,Comedy,6.3
4347,Andrew Dice Clay: No Apologies,1993,Documentary,6.3
4348,Smallville Season 3 Promo,2003,Adventure,9.2
4348,Smallville Season 3 Promo,2003,Drama,9.2
4348,Smallville Season 3 Promo,2003,Romance,9.2
4348,Smallville Season 3 Promo,2003,Sci-Fi,9.2
4348,Smallville Season 3 Promo,2003,Short,9.2
4349,Dai-Guard,1999,Action,7
4349,Dai-Guard,1999,Adventure,7
4349,Dai-Guard,1999,Animation,7
4349,Dai-Guard,1999,Comedy,7
4349,Dai-Guard,1999,Drama,7
4349,Dai-Guard,1999,Sci-Fi,7
4350,Godzilla the Series: Monster Wars,2000,Action,6.2
4350,Godzilla the Series: Monster Wars,2000,Sci-Fi,6.2
4351,Nina's Tragedies,2003,Comedy,7.1
4351,Nina's Tragedies,2003,Drama,7.1
4352,Perceval,1978,Drama,7
4352,Perceval,1978,Music,7
4352,Perceval,1978,Romance,7
4352,Perceval,1978,War,7
4353,Himalaya with Michael Palin,2004,Documentary,8.3
4354,Prime Suspect 6: The Last Witness,2003,Crime,8.2
4354,Prime Suspect 6: The Last Witness,2003,Drama,8.2
4354,Prime Suspect 6: The Last Witness,2003,Thriller,8.2
4355,Superman: The Animated Series,1996,Action,8.1
4355,Superman: The Animated Series,1996,Adventure,8.1
4355,Superman: The Animated Series,1996,Animation,8.1
4355,Superman: The Animated Series,1996,Family,8.1
4355,Superman: The Animated Series,1996,Sci-Fi,8.1
4356,Deathbed,2002,Horror,3.4
4357,John Cena: Word Life,2004,Action,5.9
4357,John Cena: Word Life,2004,Documentary,5.9
4358,"Reconstruction: The Second Civil War, Part 1 - Revolution",2004,Biography,7.5
4358,"Reconstruction: The Second Civil War, Part 1 - Revolution",2004,Documentary,7.5
4358,"Reconstruction: The Second Civil War, Part 1 - Revolution",2004,History,7.5
4359,Zus & Zo,2001,Comedy,6.2
4359,Zus & Zo,2001,Fantasy,6.2
4359,Zus & Zo,2001,Romance,6.2
4362,Soccer Dog: The Movie,1999,Comedy,3.1
4362,Soccer Dog: The Movie,1999,Family,3.1
4362,Soccer Dog: The Movie,1999,Sport,3.1
4363,Tokyo Eyes,1998,Comedy,6.7
4363,Tokyo Eyes,1998,Thriller,6.7
4364,Dud,1980,Drama,
4365,Three Amigos!,1986,Comedy,6.5
4365,Three Amigos!,1986,Western,6.5
4366,The Young Master,1980,Action,7.1
4366,The Young Master,1980,Adventure,7.1
4366,The Young Master,1980,Comedy,7.1
4367,Balzac: A Passionate Life,1999,Biography,6.7
4367,Balzac: A Passionate Life,1999,Drama,6.7
4367,Balzac: A Passionate Life,1999,Romance,6.7
4368,The Sons of Katie Elder,1965,Western,7.2
4369,The Wiggles: Whoo Hoo! Wiggly Gremlins!,2003,Family,5.7
4369,The Wiggles: Whoo Hoo! Wiggly Gremlins!,2003,Music,5.7
4370,The Long Ships,1964,Adventure,6.1
4370,The Long Ships,1964,Drama,6.1
4370,The Long Ships,1964,History,6.1
4371,Chameli,2003,Drama,7
4372,Elephant Parts,1981,Comedy,7.7
4372,Elephant Parts,1981,Music,7.7
4373,Homicide: Life on the Street,1993,Crime,8.6
4373,Homicide: Life on the Street,1993,Drama,8.6
4373,Homicide: Life on the Street,1993,Mystery,8.6
4373,Homicide: Life on the Street,1993,Thriller,8.6
4374,Fathers and Sons,2005,Drama,6
4375,Lost Boys of Sudan,2003,Documentary,7.4
4376,The White Diamond,2004,Documentary,7.5
4377,The Amazing Howard Hughes,1977,Biography,6.6
4377,The Amazing Howard Hughes,1977,Drama,6.6
4378,Hercules: The Legendary Journeys,1995,Action,6.5
4378,Hercules: The Legendary Journeys,1995,Adventure,6.5
4378,Hercules: The Legendary Journeys,1995,Drama,6.5
4378,Hercules: The Legendary Journeys,1995,Fantasy,6.5
4378,Hercules: The Legendary Journeys,1995,Romance,6.5
4379,Sesame Street: Learning About Numbers,1986,Animation,7.1
4379,Sesame Street: Learning About Numbers,1986,Short,7.1
4381,Kim Possible: So the Drama,2005,Action,7.2
4381,Kim Possible: So the Drama,2005,Adventure,7.2
4381,Kim Possible: So the Drama,2005,Animation,7.2
4381,Kim Possible: So the Drama,2005,Comedy,7.2
4381,Kim Possible: So the Drama,2005,Family,7.2
4381,Kim Possible: So the Drama,2005,Fantasy,7.2
4381,Kim Possible: So the Drama,2005,Sci-Fi,7.2
4382,Who Knows?,2001,Comedy,6.9
4382,Who Knows?,2001,Crime,6.9
4382,Who Knows?,2001,Drama,6.9
4382,Who Knows?,2001,Romance,6.9
4383,Blues Masters,1999,Documentary,6.6
4383,Blues Masters,1999,Music,6.6
4385,Bushisms,2004,Biography,6.1
4385,Bushisms,2004,Comedy,6.1
4385,Bushisms,2004,Documentary,6.1
4385,Bushisms,2004,War,6.1
4386,Father of the Bride,1991,Comedy,6.5
4386,Father of the Bride,1991,Family,6.5
4386,Father of the Bride,1991,Romance,6.5
4387,Running Brave,1983,Biography,6.7
4387,Running Brave,1983,Drama,6.7
4387,Running Brave,1983,Sport,6.7
4388,A Little Snow Fairy Sugar,2001,Adventure,7.4
4388,A Little Snow Fairy Sugar,2001,Animation,7.4
4388,A Little Snow Fairy Sugar,2001,Comedy,7.4
4388,A Little Snow Fairy Sugar,2001,Fantasy,7.4
4389,Indian,1996,Action,8.1
4389,Indian,1996,Drama,8.1
4389,Indian,1996,Thriller,8.1
4390,Danger UXB,1979,Action,8.5
4390,Danger UXB,1979,Drama,8.5
4390,Danger UXB,1979,History,8.5
4390,Danger UXB,1979,Thriller,8.5
4390,Danger UXB,1979,War,8.5
4391,Target of Opportunity,2005,Action,3.9
4391,Target of Opportunity,2005,Drama,3.9
4393,Brides of Christ,1991,Drama,8.2
4394,The Pact of Silence,2003,Drama,5.7
4394,The Pact of Silence,2003,Mystery,5.7
4394,The Pact of Silence,2003,Romance,5.7
4394,The Pact of Silence,2003,Thriller,5.7
4395,Wetherby,1985,Drama,6.8
4395,Wetherby,1985,Mystery,6.8
4396,The Man from Elysian Fields,2001,Drama,6.6
4396,The Man from Elysian Fields,2001,Romance,6.6
4397,Godzilla and Other Movie Monsters,1998,Documentary,6.2
4398,The Audrey Hepburn Story,2000,Biography,6
4398,The Audrey Hepburn Story,2000,Drama,6
4399,New Alcatraz,2001,Action,3.3
4399,New Alcatraz,2001,Horror,3.3
4399,New Alcatraz,2001,Sci-Fi,3.3
4399,New Alcatraz,2001,Thriller,3.3
4400,Mambo Italiano,2003,Comedy,6.7
4400,Mambo Italiano,2003,Drama,6.7
4400,Mambo Italiano,2003,Romance,6.7
4401,Bee Gees: One Night Only,1997,Music,8.7
4402,Visible Secret,2001,Fantasy,5.8
4402,Visible Secret,2001,Horror,5.8
4402,Visible Secret,2001,Mystery,5.8
4403,Charlie Chan in the Chinese Cat,1944,Mystery,6.6
4404,Greenmail,2002,Action,4.8
4404,Greenmail,2002,Crime,4.8
4404,Greenmail,2002,Drama,4.8
4404,Greenmail,2002,Thriller,4.8
4405,Inside Pink Floyd: A Critical Review 1975-1996,2004,Biography,6
4405,Inside Pink Floyd: A Critical Review 1975-1996,2004,Documentary,6
4405,Inside Pink Floyd: A Critical Review 1975-1996,2004,Music,6
4406,Colosseum: A Gladiator's Story,2003,Action,7.1
4406,Colosseum: A Gladiator's Story,2003,Documentary,7.1
4406,Colosseum: A Gladiator's Story,2003,History,7.1
4407,Rudolph and Frosty's Christmas in July,1979,Adventure,6.4
4407,Rudolph and Frosty's Christmas in July,1979,Animation,6.4
4407,Rudolph and Frosty's Christmas in July,1979,Comedy,6.4
4407,Rudolph and Frosty's Christmas in July,1979,Family,6.4
4407,Rudolph and Frosty's Christmas in July,1979,Fantasy,6.4
4407,Rudolph and Frosty's Christmas in July,1979,Musical,6.4
4407,Rudolph and Frosty's Christmas in July,1979,Romance,6.4
4408,Carrington,1995,Biography,6.8
4408,Carrington,1995,Drama,6.8
4408,Carrington,1995,Romance,6.8
4409,Galerians: Rion,2004,Action,5.5
4409,Galerians: Rion,2004,Animation,5.5
4409,Galerians: Rion,2004,Sci-Fi,5.5
4410,Vampyres,1974,Horror,6.1
4411,God of Gamblers Part III: Back to Shanghai,1991,Comedy,6.6
4411,God of Gamblers Part III: Back to Shanghai,1991,Drama,6.6
4412,Attack of the 50 Ft. Woman,1993,Comedy,3.9
4412,Attack of the 50 Ft. Woman,1993,Sci-Fi,3.9
4413,The Kids Are Alright,1979,Documentary,8.1
